C,alpha,estimator,gamma,kernel,lambda,learning_rate,max_depth,max_score,mean_score,min_samples_leaf,min_samples_split,min_score,n_estimators,n_jobs,n_neighbors,penalty,std_score,subsample
,,GradientBoosting,,,,0.8944444444444445,1,0.959086993970715,0.9316681022107379,,,0.8772609819121447,110,,,,0.03847204545373821,
,,GradientBoosting,,,,0.2611111111111111,3,0.958656330749354,0.9369796152741889,,,0.8936261843238588,35,,,,0.03065550501268119,
,,GradientBoosting,,,,0.36666666666666664,2,0.958656330749354,0.9351134079816251,,,0.8880275624461671,50,,,,0.03329472067602461,
,,GradientBoosting,,,,1.0,1,0.9582256675279931,0.9280792420327303,,,0.8798449612403101,95,,,,0.03446023468170419,
,,GradientBoosting,,,,0.8944444444444445,3,0.9582256675279931,0.927361469997129,,,0.8742463393626184,20,,,,0.03772231795426619,
,,GradientBoosting,,,,0.2611111111111111,2,0.9577950043066322,0.9306632213608959,,,0.888458225667528,65,,,,0.03024674665605712,
,,GradientBoosting,,,,0.788888888888889,1,0.9577950043066322,0.9343956359460236,,,0.888458225667528,110,,,,0.03248455754284236,
,,GradientBoosting,,,,0.788888888888889,2,0.9565030146425495,0.9280792420327303,,,0.8768303186907838,35,,,,0.036310469101108946,
,,GradientBoosting,,,,0.15555555555555556,2,0.9556416881998278,0.9309503301751364,,,0.8871662360034454,110,,,,0.03104428362365579,
,,GradientBoosting,,,,0.4722222222222222,2,0.9547803617571059,0.927361469997129,,,0.8733850129198967,50,,,,0.038168738602578536,
,,GradientBoosting,,,,0.5777777777777778,1,0.9547803617571059,0.9306632213608957,,,0.8828596037898363,140,,,,0.03380271939122291,
,,GradientBoosting,,,,0.8944444444444445,1,0.954349698535745,0.926500143554407,,,0.8755383290267011,95,,,,0.03608730521921132,
,,GradientBoosting,,,,0.4722222222222222,1,0.9534883720930233,0.9296583405110538,,,0.8832902670111973,140,,,,0.032791421534593364,
,,GradientBoosting,,,,0.15555555555555556,3,0.9534883720930233,0.9303761125466551,,,0.8940568475452196,50,,,,0.025998016236329566,
,,GradientBoosting,,,,0.788888888888889,1,0.9526270456503014,0.9289405684754523,,,0.8832902670111973,95,,,,0.03228729782307532,
,,GradientBoosting,,,,0.6833333333333333,1,0.9526270456503014,0.9230548377835199,,,0.8755383290267011,95,,,,0.03393293393831016,
,,GradientBoosting,,,,0.5777777777777778,2,0.9521963824289406,0.9266436979615275,,,0.875968992248062,35,,,,0.03583285938039089,
,,GradientBoosting,,,,0.8944444444444445,1,0.9513350559862188,0.9262130347401666,,,0.8837209302325582,80,,,,0.030212661195189935,
,,GradientBoosting,,,,1.0,1,0.950473729543497,0.9247774906689635,,,0.8794142980189492,80,,,,0.032170923779640405,
,,GradientBoosting,,,,0.15555555555555556,2,0.950473729543497,0.9286534596612116,,,0.8897502153316107,95,,,,0.02757664841293584,
,,GradientBoosting,,,,0.2611111111111111,2,0.9500430663221361,0.9256388171116853,,,0.8807062876830318,50,,,,0.03181147523090607,
,,GradientBoosting,,,,0.5777777777777778,1,0.9500430663221361,0.9283663508469711,,,0.8858742463393626,125,,,,0.030048512774338412,
,,GradientBoosting,,,,0.5777777777777778,1,0.9496124031007752,0.9257823715188057,,,0.8850129198966409,110,,,,0.0289652811832135,
,,GradientBoosting,,,,0.36666666666666664,2,0.9478897502153316,0.9227677289692794,,,0.8768303186907838,35,,,,0.03253020153208346,
,,GradientBoosting,,,,0.36666666666666664,3,0.9478897502153316,0.9319552110249786,,,0.9009474590869939,20,,,,0.021928611158270245,
,,GradientBoosting,,,,0.4722222222222222,1,0.9470284237726099,0.9226241745621592,,,0.8850129198966409,110,,,,0.026985174016673392,
,,GradientBoosting,,,,0.788888888888889,1,0.946167097329888,0.9237726098191215,,,0.8811369509043928,80,,,,0.03016077751963927,
,,GradientBoosting,,,,0.15555555555555556,2,0.9453057708871663,0.9256388171116853,,,0.8893195521102498,80,,,,0.025711071222448492,
,,GradientBoosting,,,,0.5777777777777778,1,0.9448751076658053,0.9200401952339936,,,0.880275624461671,80,,,,0.028407092203457475,
,,GradientBoosting,,,,1.0,2,0.9448751076658053,0.9150157909847833,,,0.8703703703703703,20,,,,0.03216323596916433,
,,GradientBoosting,,,,0.05,3,0.9448751076658053,0.9256388171116853,,,0.8893195521102498,140,,,,0.025696639861368754,
,,GradientBoosting,,,,0.6833333333333333,1,0.9444444444444444,0.9181739879414298,,,0.8794142980189492,80,,,,0.027978750264975094,
,,GradientBoosting,,,,0.5777777777777778,1,0.9444444444444444,0.9253517082974447,,,0.8901808785529716,95,,,,0.024899966079111997,
,,GradientBoosting,,,,0.8944444444444445,2,0.9444444444444444,0.9141544645420615,,,0.8725236864771748,20,,,,0.03043691983834356,
,,GradientBoosting,,,,0.4722222222222222,2,0.9440137812230835,0.9221935113407982,,,0.8811369509043928,35,,,,0.029050531876292748,
,,GradientBoosting,,,,0.15555555555555556,2,0.9435831180017227,0.9252081538903245,,,0.8906115417743324,65,,,,0.024479288796753054,
,,GradientBoosting,,,,0.4722222222222222,1,0.9431524547803618,0.9227677289692794,,,0.8867355727820844,125,,,,0.0255518779692525,
,,GradientBoosting,,,,0.05,3,0.9431524547803618,0.9250645994832042,,,0.8931955211024979,125,,,,0.022603324060596675,
,,GradientBoosting,,,,0.8944444444444445,1,0.9427217915590008,0.9198966408268734,,,0.8751076658053403,65,,,,0.031672539982555564,
,,GradientBoosting,,,,0.36666666666666664,1,0.94229112833764,0.9194659776055124,,,0.8815676141257537,110,,,,0.026984410332162843,
,,GradientBoosting,,,,0.36666666666666664,1,0.9418604651162791,0.9243468274476027,,,0.8910422049956934,140,,,,0.023560422898568613,
,,GradientBoosting,,,,0.2611111111111111,3,0.9405684754521964,0.9227677289692794,,,0.8871662360034454,20,,,,0.025174057096506393,
,,GradientBoosting,,,,0.36666666666666664,1,0.9405684754521964,0.9203273040482342,,,0.8824289405684754,125,,,,0.02681894483538375,
,,GradientBoosting,,,,0.15555555555555556,3,0.9401378122308355,0.9227677289692794,,,0.888458225667528,35,,,,0.024261119516793737,
,,GradientBoosting,,,,0.05,3,0.9397071490094746,0.9209015216767155,,,0.8914728682170543,110,,,,0.021075625320262668,
,,GradientBoosting,,,,0.05,3,0.9397071490094746,0.9194659776055124,,,0.888458225667528,95,,,,0.022264358336795805,
,,GradientBoosting,,,,0.4722222222222222,1,0.9392764857881137,0.9197530864197532,,,0.8888888888888888,95,,,,0.022078462469741544,
,,GradientBoosting,,,,0.2611111111111111,2,0.9392764857881137,0.9198966408268734,,,0.8863049095607235,35,,,,0.02384645684738525,
,,GradientBoosting,,,,1.0,1,0.937984496124031,0.9141544645420615,,,0.8669250645994832,65,,,,0.033396691771337354,
,,GradientBoosting,,,,0.05,3,0.9375538329026701,0.9157335630203848,,,0.8828596037898363,80,,,,0.02365731332615374,
,,GradientBoosting,,,,0.2611111111111111,1,0.9375538329026701,0.9130060292850991,,,0.875968992248062,125,,,,0.02664781245765836,
,,GradientBoosting,,,,0.6833333333333333,1,0.9358311800172265,0.9101349411426932,,,0.8669250645994832,65,,,,0.030736067996010866,
,,GradientBoosting,,,,0.4722222222222222,3,0.9358311800172265,0.9035314384151594,,,0.8811369509043928,5,,,,0.0234015700117422,
,,GradientBoosting,,,,0.2611111111111111,1,0.9354005167958657,0.9161642262417455,,,0.8828596037898363,140,,,,0.023644243227003515,
,,GradientBoosting,,,,0.788888888888889,1,0.9349698535745047,0.9160206718346253,,,0.8819982773471146,65,,,,0.024109448755001556,
,,GradientBoosting,,,,0.4722222222222222,2,0.9345391903531438,0.9141544645420615,,,0.8880275624461671,20,,,,0.0194175577593005,
,,GradientBoosting,,,,0.05,3,0.9341085271317829,0.9118575940281367,,,0.8828596037898363,50,,,,0.021459343278408982,
,,GradientBoosting,,,,0.5777777777777778,2,0.9328165374677002,0.9190353143841516,,,0.8927648578811369,20,,,,0.018583504746245854,
,,GradientBoosting,,,,0.05,2,0.9328165374677002,0.9154464542061441,,,0.8914728682170543,140,,,,0.017512460953677342,
,,GradientBoosting,,,,0.05,3,0.9328165374677002,0.9131495836922193,,,0.8815676141257537,65,,,,0.022554951221431647,
,,GradientBoosting,,,,0.788888888888889,2,0.9323858742463393,0.9082687338501292,,,0.8690783807062877,20,,,,0.027956644904595124,
,,GradientBoosting,,,,0.4722222222222222,1,0.9319552110249785,0.9124318116566178,,,0.8850129198966409,65,,,,0.019960774436778995,
,,GradientBoosting,,,,0.5777777777777778,1,0.9315245478036176,0.9124318116566178,,,0.8776916451335056,65,,,,0.02460524213121944,
,,GradientBoosting,,,,0.6833333333333333,2,0.9306632213608957,0.9086993970714902,,,0.8656330749354005,20,,,,0.03045451852142044,
,,GradientBoosting,,,,0.4722222222222222,1,0.9306632213608957,0.9132931380993398,,,0.8819982773471146,80,,,,0.02217346409697255,
,,GradientBoosting,,,,0.05,2,0.929801894918174,0.9125753660637382,,,0.8875968992248062,125,,,,0.01808101808077379,
,,GradientBoosting,,,,0.15555555555555556,2,0.929801894918174,0.917312661498708,,,0.892334194659776,50,,,,0.017662443285452106,
,,GradientBoosting,,,,0.36666666666666664,1,0.929801894918174,0.9125753660637382,,,0.884151593453919,80,,,,0.02024880583692847,
,,GradientBoosting,,,,0.36666666666666664,1,0.9293712316968131,0.9098478323284525,,,0.875968992248062,95,,,,0.024048683998130267,
,,GradientBoosting,,,,0.15555555555555556,3,0.9293712316968131,0.913006029285099,,,0.8824289405684754,20,,,,0.0216391305794566,
,,GradientBoosting,,,,0.788888888888889,1,0.9289405684754521,0.9125753660637382,,,0.8815676141257537,50,,,,0.02193706746470635,
,,GradientBoosting,,,,0.15555555555555556,2,0.9289405684754521,0.9109962675854147,,,0.8893195521102498,35,,,,0.016389110682184953,
,,GradientBoosting,,,,0.36666666666666664,2,0.9285099052540913,0.9068331897789262,,,0.8682170542635659,20,,,,0.027374135403272572,
,,GradientBoosting,,,,0.05,2,0.9276485788113695,0.9086993970714902,,,0.8867355727820844,110,,,,0.01683814257104272,
,,GradientBoosting,,,,0.2611111111111111,1,0.9272179155900087,0.9102784955498134,,,0.8772609819121447,110,,,,0.023349555683430893,
,,GradientBoosting,,,,0.05,2,0.9263565891472868,0.9079816250358886,,,0.8863049095607235,95,,,,0.016516868770588965,
,,GradientBoosting,,,,1.0,1,0.9259259259259259,0.9056847545219638,,,0.8664944013781223,50,,,,0.02771678365151437,
,,GradientBoosting,,,,0.8944444444444445,1,0.9254952627045651,0.9036749928222796,,,0.8647717484926787,50,,,,0.027576648412935872,
,,GradientBoosting,,,,0.36666666666666664,1,0.9250645994832042,0.9056847545219638,,,0.8742463393626184,65,,,,0.02243034740164688,
,,GradientBoosting,,,,0.05,2,0.9224806201550387,0.9056847545219638,,,0.8837209302325582,80,,,,0.016240058255783615,
,,GradientBoosting,,,,0.5777777777777778,1,0.9220499569336779,0.9041056560436406,,,0.8738156761412575,50,,,,0.021539859231935816,
,,GradientBoosting,,,,0.05,3,0.9220499569336779,0.9025265575653173,,,0.8755383290267011,35,,,,0.019708300088120013,
,,GradientBoosting,,,,0.05,2,0.921619293712317,0.9002296870513925,,,0.8785529715762274,65,,,,0.017582924466382564,
,,GradientBoosting,,,,0.8944444444444445,3,0.9211886304909561,0.8904679873672121,,,0.8583118001722653,5,,,,0.02568942114070348,
,,GradientBoosting,,,,0.5777777777777778,3,0.9211886304909561,0.8992248062015505,,,0.8811369509043928,5,,,,0.01657913570621891,
,,GradientBoosting,,,,0.2611111111111111,1,0.9203273040482343,0.9029572207866782,,,0.8725236864771748,95,,,,0.021591460938398928,
,,GradientBoosting,,,,0.2611111111111111,1,0.9198966408268734,0.9031007751937984,,,0.8712316968130922,80,,,,0.022545812632173794,
,,GradientBoosting,,,,0.2611111111111111,2,0.9194659776055125,0.9062589721504452,,,0.8811369509043928,20,,,,0.01777178049489975,
,,GradientBoosting,,,,0.6833333333333333,1,0.9181739879414298,0.8996554694229113,,,0.8639104220499569,50,,,,0.0252810682539865,
,,GradientBoosting,,,,0.15555555555555556,1,0.9168819982773471,0.9000861326442721,,,0.8712316968130922,140,,,,0.020494622747789373,
,,GradientBoosting,,,,0.15555555555555556,1,0.9155900086132644,0.8982199253517082,,,0.8699397071490095,125,,,,0.020170288202697173,
,,GradientBoosting,,,,0.15555555555555556,2,0.9151593453919036,0.9025265575653173,,,0.880275624461671,20,,,,0.01578184685881347,
,,GradientBoosting,,,,0.05,2,0.9142980189491817,0.8868791271892048,,,0.8656330749354005,50,,,,0.02034120866030074,
,,GradientBoosting,,,,0.36666666666666664,3,0.9138673557278209,0.8950617283950617,,,0.8673557278208441,5,,,,0.02000408900728743,
,,GradientBoosting,,,,0.15555555555555556,1,0.91343669250646,0.895635946023543,,,0.867786391042205,110,,,,0.019945282150971477,
,,GradientBoosting,,,,0.788888888888889,1,0.9121447028423773,0.89420040195234,,,0.8660637381567614,35,,,,0.020145752617494548,
,,GradientBoosting,,,,0.4722222222222222,1,0.9104220499569337,0.8940568475452196,,,0.8669250645994832,35,,,,0.019320738013738126,
,,GradientBoosting,,,,0.2611111111111111,1,0.9104220499569337,0.89420040195234,,,0.8695090439276486,65,,,,0.017743928660370657,
,,GradientBoosting,,,,0.36666666666666664,1,0.9099913867355728,0.8936261843238588,,,0.8630490956072352,50,,,,0.021639130579456548,
,,GradientBoosting,,,,0.15555555555555556,1,0.9095607235142119,0.8903244329600919,,,0.8617571059431525,95,,,,0.020600932734917202,
,,GradientBoosting,,,,1.0,1,0.909130060292851,0.8936261843238587,,,0.8647717484926787,35,,,,0.02042209657724889,
,,GradientBoosting,,,,0.2611111111111111,3,0.9078380706287683,0.8891759977031294,,,0.8708010335917312,5,,,,0.01512166991933817,
,,GradientBoosting,,,,0.788888888888889,3,0.9069767441860465,0.8743898937697386,,,0.8359173126614987,5,,,,0.029306905573959156,
,,GradientBoosting,,,,0.4722222222222222,1,0.9069767441860465,0.8930519666953775,,,0.8660637381567614,50,,,,0.019086798763362826,
,,GradientBoosting,,,,0.6833333333333333,1,0.9061154177433247,0.8936261843238588,,,0.8695090439276486,35,,,,0.01705701842796911,
,,GradientBoosting,,,,0.5777777777777778,1,0.9056847545219638,0.8873097904105656,,,0.8548664944013781,35,,,,0.02300814873344726,
,,GradientBoosting,,,,1.0,3,0.905254091300603,0.8857306919322423,,,0.8501291989664083,5,,,,0.025213320011599382,
,,GradientBoosting,,,,0.36666666666666664,1,0.905254091300603,0.883146712604077,,,0.8462532299741602,35,,,,0.02625829470805124,
,,GradientBoosting,,,,0.15555555555555556,1,0.9043927648578811,0.8883146712604076,,,0.8639104220499569,80,,,,0.01754420455636196,
,,GradientBoosting,,,,0.8944444444444445,1,0.9039621016365202,0.8917599770312948,,,0.8673557278208441,35,,,,0.017256410106476168,
,,GradientBoosting,,,,1.0,2,0.9035314384151594,0.8715188056273327,,,0.8363479758828596,5,,,,0.027518297736475402,
,,GradientBoosting,,,,0.15555555555555556,1,0.9035314384151594,0.8811369509043928,,,0.851421188630491,65,,,,0.021894753272159718,
,,GradientBoosting,,,,0.15555555555555556,1,0.9022394487510766,0.8776916451335056,,,0.85099052540913,50,,,,0.020977616858913355,
,,GradientBoosting,,,,0.5777777777777778,2,0.9022394487510766,0.8729543496985358,,,0.843238587424634,5,,,,0.024088925704885005,
,,GradientBoosting,,,,0.6833333333333333,3,0.9013781223083549,0.8890324432960092,,,0.8781223083548665,5,,,,0.009548256760445547,
,,GradientBoosting,,,,0.2611111111111111,1,0.8996554694229113,0.8807062876830319,,,0.8544358311800172,50,,,,0.019172979577564243,
,,GradientBoosting,,,,0.05,3,0.8996554694229113,0.88458225667528,,,0.8643410852713178,20,,,,0.014872957103565237,
,,GradientBoosting,,,,0.8944444444444445,2,0.896640826873385,0.8637668676428366,,,0.8406546080964685,5,,,,0.023875821225349605,
,,GradientBoosting,,,,0.05,1,0.8962101636520241,0.8742463393626183,,,0.8535745047372955,140,,,,0.017429893492547845,
,,GradientBoosting,,,,0.788888888888889,1,0.8957795004306632,0.8769738730979041,,,0.847114556416882,20,,,,0.021349585946368155,
,,GradientBoosting,,,,0.5777777777777778,1,0.8949181739879414,0.8759689922480619,,,0.8587424633936261,20,,,,0.014818820442795217,
,,GradientBoosting,,,,0.4722222222222222,1,0.8949181739879414,0.8720930232558138,,,0.8488372093023255,20,,,,0.01881493962603332,
,,GradientBoosting,,,,0.2611111111111111,1,0.8944875107665805,0.87022681596325,,,0.8376399655469423,35,,,,0.023943050485730193,
,,GradientBoosting,,,,0.36666666666666664,1,0.8919035314384152,0.8699397071490095,,,0.8372093023255814,20,,,,0.023591016890029404,
,,GradientBoosting,,,,0.05,1,0.8919035314384152,0.8741027849554982,,,0.8613264427217916,125,,,,0.012978779273380064,
,,GradientBoosting,,,,0.4722222222222222,2,0.8906115417743324,0.8659201837496412,,,0.8415159345391904,5,,,,0.020044225869316153,
,,GradientBoosting,,,,0.6833333333333333,1,0.8901808785529716,0.8748205569910996,,,0.8626184323858742,20,,,,0.011471784682174595,
,,GradientBoosting,,,,0.8944444444444445,1,0.8901808785529716,0.8745334481768591,,,0.8462532299741602,20,,,,0.02003497065332761,
,,GradientBoosting,,,,0.15555555555555556,3,0.8897502153316107,0.8798449612403102,,,0.8604651162790697,5,,,,0.013704747613968012,
,,GradientBoosting,,,,0.05,1,0.8880275624461671,0.8640539764570772,,,0.8397932816537468,110,,,,0.019692609180331635,
,,GradientBoosting,,,,1.0,1,0.8867355727820844,0.8749641113982198,,,0.859603789836348,20,,,,0.01136348976581295,
,,GradientBoosting,,,,0.15555555555555556,1,0.8863049095607235,0.8613264427217916,,,0.8380706287683032,35,,,,0.019729201886430632,
,,GradientBoosting,,,,0.36666666666666664,2,0.8850129198966409,0.8674992822279645,,,0.838501291989664,5,,,,0.020651886888721743,
,,GradientBoosting,,,,0.6833333333333333,2,0.8850129198966409,0.864915302899799,,,0.8389319552110249,5,,,,0.019267333251260815,
,,GradientBoosting,,,,0.05,2,0.8807062876830318,0.8619006603502727,,,0.8484065460809647,35,,,,0.013710761105970389,
,,GradientBoosting,,,,1.0,1,0.8763996554694229,0.842807924203273,,,0.8234280792420328,5,,,,0.023846456847385223,
,,GradientBoosting,,,,0.8944444444444445,1,0.8763996554694229,0.842807924203273,,,0.8234280792420328,5,,,,0.023846456847385223,
,,GradientBoosting,,,,0.788888888888889,1,0.8763996554694229,0.842807924203273,,,0.8234280792420328,5,,,,0.023846456847385223,
,,GradientBoosting,,,,0.05,1,0.8755383290267011,0.8511340798162504,,,0.8277347114556417,95,,,,0.019528676390747537,
,,GradientBoosting,,,,0.2611111111111111,1,0.8733850129198967,0.8494114269308067,,,0.8255813953488372,20,,,,0.019516009139863927,
,,GradientBoosting,,,,0.05,3,0.8716623600344531,0.8571633649153029,,,0.8410852713178295,5,,,,0.012532883483041699,
,,GradientBoosting,,,,0.2611111111111111,2,0.8716623600344531,0.8571633649153029,,,0.8449612403100775,5,,,,0.011021015054647884,
,,GradientBoosting,,,,0.15555555555555556,1,0.8673557278208441,0.8377835199540625,,,0.8109388458225667,20,,,,0.02311270536320851,
,,GradientBoosting,,,,0.05,1,0.8643410852713178,0.8248636233132357,,,0.7876830318690784,20,,,,0.031337634440328034,
,,GradientBoosting,,,,0.788888888888889,2,0.8639104220499569,0.8616135515360321,,,0.8587424633936261,5,,,,0.002148525631222495,
,,GradientBoosting,,,,0.05,1,0.8608957795004306,0.8416594889463106,,,0.8191214470284238,80,,,,0.017213364670540975,
,,GradientBoosting,,,,0.05,1,0.8587424633936261,0.8488372093023256,,,0.8436692506459949,5,,,,0.007006278691881935,
,,GradientBoosting,,,,0.05,1,0.8535745047372955,0.841803043353431,,,0.8290267011197244,65,,,,0.010046757511870608,
,,GradientBoosting,,,,0.05,2,0.8505598621877691,0.837927074361183,,,0.82213608957795,20,,,,0.011816890971723611,
,,GradientBoosting,,,,0.15555555555555556,2,0.8496985357450474,0.8343382141831754,,,0.8148148148148148,5,,,,0.01454228109345862,
,,GradientBoosting,,,,0.05,2,0.8496985357450474,0.8034740166523112,,,0.7790697674418605,5,,,,0.03270268960710665,
,,GradientBoosting,,,,0.6833333333333333,1,0.8479758828596038,0.8291702555268446,,,0.8161068044788975,5,,,,0.013629355097809843,
,,GradientBoosting,,,,0.4722222222222222,1,0.8479758828596038,0.8261556129773183,,,0.8143841515934539,5,,,,0.015445280110608983,
,,GradientBoosting,,,,0.5777777777777778,1,0.8479758828596038,0.8261556129773183,,,0.8143841515934539,5,,,,0.015445280110608983,
,,GradientBoosting,,,,0.05,1,0.8466838931955211,0.8337639965546942,,,0.8225667527993109,35,,,,0.009920845560247481,
,,GradientBoosting,,,,0.05,1,0.8453919035314384,0.839362618432386,,,0.8294573643410853,50,,,,0.007059024319922051,
,,GradientBoosting,,,,0.36666666666666664,1,0.835055986218777,0.8036175710594314,,,0.7842377260981912,5,,,,0.02243034740164688,
,,GradientBoosting,,,,0.2611111111111111,1,0.835055986218777,0.8023255813953488,,,0.7842377260981912,5,,,,0.023186592144209,
,,GradientBoosting,,,,0.15555555555555556,1,0.835055986218777,0.8151019236290554,,,0.7876830318690784,5,,,,0.02004730999179157,
